Fecha;Grupo;Producto;Mercado;Precio  por kilogramo
dic-15;FRUTAS;Papaya Maradol;Buenaventura (Valle del Cauca);1,360
dic-15;FRUTAS;Pera importada;Buenaventura (Valle del Cauca);4,526
dic-15;FRUTAS;Piña manzana;Buenaventura (Valle del Cauca);1,200
dic-15;FRUTAS;Tomate de árbol;Buenaventura (Valle del Cauca);1,640
dic-15;FRUTAS;Uva importada;Buenaventura (Valle del Cauca);9,900
dic-15;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Buenaventura (Valle del Cauca);3,195
dic-15;TUBERCULOS, RAICES Y PLATANOS;Papa Betina;Buenaventura (Valle del Cauca);1,016
dic-15;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Buenaventura (Valle del Cauca);1,199
dic-15;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Buenaventura (Valle del Cauca);2,533
dic-15;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Buenaventura (Valle del Cauca);1,074
dic-15;TUBERCULOS, RAICES Y PLATANOS;Papa única;Buenaventura (Valle del Cauca);979
dic-15;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Buenaventura (Valle del Cauca);1,133
dic-15;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Buenaventura (Valle del Cauca);2,313
dic-15;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;Buenaventura (Valle del Cauca);1,440
dic-15;GRANOS Y CEREALES;Arroz de primera;Buenaventura (Valle del Cauca);2,760
dic-15;GRANOS Y CEREALES;Arveja verde seca importada;Buenaventura (Valle del Cauca);1,849
dic-15;GRANOS Y CEREALES;Fríjol calima;Buenaventura (Valle del Cauca);5,317
dic-15;GRANOS Y CEREALES;Lenteja importada;Buenaventura (Valle del Cauca);3,146
dic-15;GRANOS Y CEREALES;Maíz amarillo cáscara;Buenaventura (Valle del Cauca);1,210
dic-15;LACTEOS Y HUEVOS;Huevo blanco A;Buenaventura (Valle del Cauca);321
dic-15;LACTEOS Y HUEVOS;Leche en polvo;Buenaventura (Valle del Cauca);17,561
dic-15;LACTEOS Y HUEVOS;Queso Caquetá;Buenaventura (Valle del Cauca);10,600
dic-15;LACTEOS Y HUEVOS;Queso cuajada;Buenaventura (Valle del Cauca);7,920
dic-15;LACTEOS Y HUEVOS;Queso doble crema;Buenaventura (Valle del Cauca);8,893
dic-15;CARNES;Carne de cerdo, brazo sin hueso;Buenaventura (Valle del Cauca);12,507
dic-15;CARNES;Carne de cerdo, costilla;Buenaventura (Valle del Cauca);11,773
dic-15;CARNES;Carne de cerdo, espinazo;Buenaventura (Valle del Cauca);7,847
dic-15;CARNES;Carne de cerdo, lomo sin hueso;Buenaventura (Valle del Cauca);14,600
dic-15;CARNES;Carne de cerdo, pernil sin hueso;Buenaventura (Valle del Cauca);12,667
dic-15;CARNES;Carne de cerdo, tocino barriga;Buenaventura (Valle del Cauca);7,833
dic-15;CARNES;Carne de res, bola de brazo;Buenaventura (Valle del Cauca);13,073
dic-15;CARNES;Carne de res, bola de pierna;Buenaventura (Valle del Cauca);12,853
dic-15;CARNES;Carne de res, cadera;Buenaventura (Valle del Cauca);13,213
dic-15;CARNES;Carne de res, chatas;Buenaventura (Valle del Cauca);15,000
dic-15;CARNES;Carne de res, costilla;Buenaventura (Valle del Cauca);7,640
dic-15;CARNES;Carne de res, falda;Buenaventura (Valle del Cauca);10,000
dic-15;CARNES;Carne de res, lomo de brazo;Buenaventura (Valle del Cauca);12,867
dic-15;CARNES;Carne de res, lomo fino;Buenaventura (Valle del Cauca);16,000
dic-15;CARNES;Carne de res, morrillo;Buenaventura (Valle del Cauca);10,000
dic-15;CARNES;Carne de res, muchacho;Buenaventura (Valle del Cauca);13,000
dic-15;CARNES;Carne de res, pecho;Buenaventura (Valle del Cauca);10,013
dic-15;CARNES;Carne de res, punta de anca;Buenaventura (Valle del Cauca);13,000
dic-15;CARNES;Carne de res, sobrebarriga;Buenaventura (Valle del Cauca);9,973
dic-15;CARNES;Pechuga de pollo;Buenaventura (Valle del Cauca);7,893
dic-15;CARNES;Pierna pernil con rabadilla;Buenaventura (Valle del Cauca);4,240
dic-18;PESCADOS;Corvina, filete congelado nacional;Buenaventura (Valle del Cauca); 31,083 
dic-15;PESCADOS;Langostino 16-20;Buenaventura (Valle del Cauca);45,000
dic-15;PESCADOS;Pargo rojo platero;Buenaventura (Valle del Cauca);15,667
dic-15;PESCADOS;Pescado cabezas;Buenaventura (Valle del Cauca);2,200
dic-15;PESCADOS;Sierra entera congelada;Buenaventura (Valle del Cauca);8,733
dic-15;PROCESADOS;Aceite vegetal mezcla;Buenaventura (Valle del Cauca);5,035
dic-15;PROCESADOS;Azúcar sulfitada;Buenaventura (Valle del Cauca);2,435
dic-15;PROCESADOS;Café instantáneo;Buenaventura (Valle del Cauca);75,063
dic-15;PROCESADOS;Chocolate amargo;Buenaventura (Valle del Cauca);17,127
dic-15;PROCESADOS;Galletas saladas;Buenaventura (Valle del Cauca);8,874
dic-15;PROCESADOS;Gelatina;Buenaventura (Valle del Cauca);20,806
dic-15;PROCESADOS;Harina de trigo;Buenaventura (Valle del Cauca);1,382
dic-15;PROCESADOS;Harina precocida de maíz;Buenaventura (Valle del Cauca);2,332
dic-15;PROCESADOS;Jugo instantáneo (sobre);Buenaventura (Valle del Cauca);29,089
dic-15;PROCESADOS;Lomitos de atún en lata;Buenaventura (Valle del Cauca);21,512
dic-15;PROCESADOS;Manteca;Buenaventura (Valle del Cauca);3,723
dic-15;PROCESADOS;Margarina;Buenaventura (Valle del Cauca);13,700
dic-15;PROCESADOS;Mayonesa doy pack;Buenaventura (Valle del Cauca);17,044
dic-15;PROCESADOS;Panela redonda morena;Buenaventura (Valle del Cauca);1,433
dic-15;PROCESADOS;Pastas alimenticias;Buenaventura (Valle del Cauca);5,244
dic-15;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca);581
dic-15;PROCESADOS;Salsa de tomate doy pack;Buenaventura (Valle del Cauca);16,275
dic-15;PROCESADOS;Sardinas en lata;Buenaventura (Valle del Cauca);6,674
ene-14;CARNES;Carne de cerdo, brazo sin hueso;Buenaventura (Valle del Cauca);11,000
ene-14;CARNES;Carne de cerdo, costilla;Buenaventura (Valle del Cauca);11,000
ene-14;CARNES;Carne de cerdo, espinazo;Buenaventura (Valle del Cauca);6,575
ene-14;CARNES;Carne de cerdo, lomo sin hueso;Buenaventura (Valle del Cauca);13,000
ene-14;CARNES;Carne de cerdo, pernil sin hueso;Buenaventura (Valle del Cauca);12,000
ene-14;CARNES;Carne de cerdo, tocino barriga;Buenaventura (Valle del Cauca);6,600
ene-14;CARNES;Carne de res, bola de brazo;Buenaventura (Valle del Cauca);12,000
ene-14;CARNES;Carne de res, bola de pierna;Buenaventura (Valle del Cauca);12,000
ene-14;CARNES;Carne de res, cadera;Buenaventura (Valle del Cauca);12,000
ene-14;CARNES;Carne de res, chatas;Buenaventura (Valle del Cauca);13,000
ene-14;CARNES;Carne de res, costilla;Buenaventura (Valle del Cauca);7,000
ene-14;CARNES;Carne de res, falda;Buenaventura (Valle del Cauca);10,000
ene-14;CARNES;Carne de res, lomo de brazo;Buenaventura (Valle del Cauca);12,000
ene-14;CARNES;Carne de res, lomo fino;Buenaventura (Valle del Cauca);15,000
ene-14;CARNES;Carne de res, morrillo;Buenaventura (Valle del Cauca);10,000
ene-14;CARNES;Carne de res, muchacho;Buenaventura (Valle del Cauca);12,000
ene-14;CARNES;Carne de res, pecho;Buenaventura (Valle del Cauca);10,000
ene-14;CARNES;Carne de res, punta de anca;Buenaventura (Valle del Cauca);12,000
ene-14;CARNES;Carne de res, sobrebarriga;Buenaventura (Valle del Cauca);10,000
ene-14;CARNES;Pechuga de pollo;Buenaventura (Valle del Cauca);6,550
ene-14;FRUTAS;Aguacate común;Buenaventura (Valle del Cauca);2,804
ene-14;FRUTAS;Aguacate papelillo;Buenaventura (Valle del Cauca);3,415
ene-14;FRUTAS;Banano criollo;Buenaventura (Valle del Cauca);700
ene-14;FRUTAS;Coco;Buenaventura (Valle del Cauca);833
ene-14;FRUTAS;Curuba;Buenaventura (Valle del Cauca);1,611
ene-14;FRUTAS;Guayaba pera;Buenaventura (Valle del Cauca);1,433
ene-14;FRUTAS;Limón común valluno;Buenaventura (Valle del Cauca);1,678
ene-14;FRUTAS;Lulo;Buenaventura (Valle del Cauca);2,600
ene-14;FRUTAS;Mandarina Arrayana;Buenaventura (Valle del Cauca);1,770
ene-14;FRUTAS;Mango manzano;Buenaventura (Valle del Cauca);1,478
ene-14;FRUTAS;Mango Tommy;Buenaventura (Valle del Cauca);1,533
ene-14;FRUTAS;Manzana roja importada;Buenaventura (Valle del Cauca);3,450
ene-14;FRUTAS;Manzana verde importada;Buenaventura (Valle del Cauca);3,684
ene-14;FRUTAS;Maracuyá;Buenaventura (Valle del Cauca);1,767
ene-14;FRUTAS;Mora de Castilla;Buenaventura (Valle del Cauca);2,700
ene-14;FRUTAS;Naranja Valencia;Buenaventura (Valle del Cauca);837
ene-14;FRUTAS;Papaya Maradol;Buenaventura (Valle del Cauca);1,533
ene-14;FRUTAS;Pera importada;Buenaventura (Valle del Cauca);3,816
ene-14;FRUTAS;Piña manzana;Buenaventura (Valle del Cauca);600
ene-14;FRUTAS;Tomate de árbol;Buenaventura (Valle del Cauca);1,552
ene-14;GRANOS Y CEREALES;Arroz de primera;Buenaventura (Valle del Cauca);2,253
ene-14;GRANOS Y CEREALES;Arveja verde seca importada;Buenaventura (Valle del Cauca);1,733
ene-14;GRANOS Y CEREALES;Fríjol calima;Buenaventura (Valle del Cauca);2,800
ene-14;GRANOS Y CEREALES;Lenteja importada;Buenaventura (Valle del Cauca);1,533
ene-14;GRANOS Y CEREALES;Maíz amarillo cáscara;Buenaventura (Valle del Cauca);898
ene-14;LACTEOS Y HUEVOS;Huevo blanco A;Buenaventura (Valle del Cauca);223
ene-14;LACTEOS Y HUEVOS;Leche en polvo;Buenaventura (Valle del Cauca);16,604
ene-14;LACTEOS Y HUEVOS;Queso Caquetá;Buenaventura (Valle del Cauca);10,200
ene-14;LACTEOS Y HUEVOS;Queso cuajada;Buenaventura (Valle del Cauca);6,550
ene-14;LACTEOS Y HUEVOS;Queso doble crema;Buenaventura (Valle del Cauca);7,533
ene-19;PESCADOS;Corvina, filete congelado nacional;Buenaventura (Valle del Cauca); 31,067 
ene-14;PESCADOS;Langostino 16-20;Buenaventura (Valle del Cauca);30,667
ene-14;PESCADOS;Pargo rojo platero;Buenaventura (Valle del Cauca);14,000
ene-14;PESCADOS;Pescado cabezas;Buenaventura (Valle del Cauca);2,167
ene-14;PESCADOS;Sierra entera congelada;Buenaventura (Valle del Cauca);7,000
ene-14;PROCESADOS;Aceite vegetal mezcla;Buenaventura (Valle del Cauca);4,226
ene-14;PROCESADOS;Azúcar sulfitada;Buenaventura (Valle del Cauca);1,449
ene-14;PROCESADOS;Café instantáneo;Buenaventura (Valle del Cauca);74,477
ene-14;PROCESADOS;Chocolate amargo;Buenaventura (Valle del Cauca);15,733
ene-14;PROCESADOS;Galletas saladas 3 tacos;Buenaventura (Valle del Cauca);7,693
ene-14;PROCESADOS;Harina de trigo;Buenaventura (Valle del Cauca);1,373
ene-14;PROCESADOS;Harina precocida de maíz;Buenaventura (Valle del Cauca);2,419
ene-14;PROCESADOS;Jugo instantáneo (sobre);Buenaventura (Valle del Cauca);28,511
ene-14;PROCESADOS;Lomitos de atún en lata;Buenaventura (Valle del Cauca);17,190
ene-14;PROCESADOS;Manteca;Buenaventura (Valle del Cauca);3,025
ene-14;PROCESADOS;Margarina;Buenaventura (Valle del Cauca);13,880
ene-14;PROCESADOS;Mayonesa doy pack;Buenaventura (Valle del Cauca);11,750
ene-14;PROCESADOS;Panela redonda morena;Buenaventura (Valle del Cauca);1,278
ene-14;PROCESADOS;Pastas alimenticias;Buenaventura (Valle del Cauca);4,415
ene-14;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca);510
ene-14;PROCESADOS;Salsa de tomate doy pack;Buenaventura (Valle del Cauca);8,889
ene-14;PROCESADOS;Sardinas en lata;Buenaventura (Valle del Cauca);4,289
ene-14;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Buenaventura (Valle del Cauca);1,351
ene-14;TUBERCULOS, RAICES Y PLATANOS;Papa Betina;Buenaventura (Valle del Cauca);553
ene-14;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Buenaventura (Valle del Cauca);584
ene-14;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Buenaventura (Valle del Cauca);1,073
ene-14;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Buenaventura (Valle del Cauca);562
ene-14;TUBERCULOS, RAICES Y PLATANOS;Papa única;Buenaventura (Valle del Cauca);520
ene-14;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Buenaventura (Valle del Cauca);1,067
ene-14;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Buenaventura (Valle del Cauca);1,193
ene-14;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;Buenaventura (Valle del Cauca);631
ene-14;VERDURAS Y HORTALIZAS;Ahuyama;Buenaventura (Valle del Cauca);700
ene-14;VERDURAS Y HORTALIZAS;Ajo importado;Buenaventura (Valle del Cauca);2,619
ene-14;VERDURAS Y HORTALIZAS;Arveja verde en vaina pastusa;Buenaventura (Valle del Cauca);2,489
ene-14;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca bogotana;Buenaventura (Valle del Cauca);1,089
ene-14;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca pastusa;Buenaventura (Valle del Cauca);979
ene-14;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca peruana;Buenaventura (Valle del Cauca);1,102
ene-14;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Buenaventura (Valle del Cauca);1,142
ene-14;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Buenaventura (Valle del Cauca);1,600
ene-14;VERDURAS Y HORTALIZAS;Chócolo mazorca;Buenaventura (Valle del Cauca);619
ene-14;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca);1,917
ene-14;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Buenaventura (Valle del Cauca);1,644
ene-14;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca);1,633
ene-14;VERDURAS Y HORTALIZAS;Lechuga Batavia;Buenaventura (Valle del Cauca);1,433
ene-14;VERDURAS Y HORTALIZAS;Pepino cohombro;Buenaventura (Valle del Cauca);1,033
ene-14;VERDURAS Y HORTALIZAS;Pimentón;Buenaventura (Valle del Cauca);1,339
ene-14;VERDURAS Y HORTALIZAS;Remolacha bogotana;Buenaventura (Valle del Cauca);1,197
ene-14;VERDURAS Y HORTALIZAS;Repollo blanco;Buenaventura (Valle del Cauca);374
ene-14;VERDURAS Y HORTALIZAS;Repollo morado;Buenaventura (Valle del Cauca);667
ene-14;VERDURAS Y HORTALIZAS;Tomate chonto regional;Buenaventura (Valle del Cauca);1,474
ene-14;VERDURAS Y HORTALIZAS;Zanahoria;Buenaventura (Valle del Cauca);602
ene-14;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Buenaventura (Valle del Cauca);746
feb-14;CARNES;Carne de cerdo, brazo sin hueso;Buenaventura (Valle del Cauca);11,000
feb-14;CARNES;Carne de cerdo, costilla;Buenaventura (Valle del Cauca);11,000
feb-14;CARNES;Carne de cerdo, espinazo;Buenaventura (Valle del Cauca);6,567
feb-14;CARNES;Carne de cerdo, lomo sin hueso;Buenaventura (Valle del Cauca);13,000
feb-14;CARNES;Carne de cerdo, pernil sin hueso;Buenaventura (Valle del Cauca);12,000
feb-14;CARNES;Carne de cerdo, tocino barriga;Buenaventura (Valle del Cauca);6,617
feb-14;CARNES;Carne de res, bola de brazo;Buenaventura (Valle del Cauca);12,000
feb-14;CARNES;Carne de res, bola de pierna;Buenaventura (Valle del Cauca);12,000
feb-14;CARNES;Carne de res, cadera;Buenaventura (Valle del Cauca);12,000
feb-14;CARNES;Carne de res, chatas;Buenaventura (Valle del Cauca);13,000
feb-14;CARNES;Carne de res, costilla;Buenaventura (Valle del Cauca);7,000
feb-14;CARNES;Carne de res, falda;Buenaventura (Valle del Cauca);10,000
feb-14;CARNES;Carne de res, lomo de brazo;Buenaventura (Valle del Cauca);12,000
feb-14;CARNES;Carne de res, lomo fino;Buenaventura (Valle del Cauca);15,000
feb-14;CARNES;Carne de res, morrillo;Buenaventura (Valle del Cauca);10,000
feb-14;CARNES;Carne de res, muchacho;Buenaventura (Valle del Cauca);12,000
feb-14;CARNES;Carne de res, pecho;Buenaventura (Valle del Cauca);10,000
feb-14;CARNES;Carne de res, punta de anca;Buenaventura (Valle del Cauca);12,000
feb-14;CARNES;Carne de res, sobrebarriga;Buenaventura (Valle del Cauca);10,000
feb-14;CARNES;Pechuga de pollo;Buenaventura (Valle del Cauca);6,517
feb-14;FRUTAS;Aguacate común;Buenaventura (Valle del Cauca);2,571
feb-14;FRUTAS;Aguacate papelillo;Buenaventura (Valle del Cauca);3,346
feb-14;FRUTAS;Banano criollo;Buenaventura (Valle del Cauca);700
feb-14;FRUTAS;Coco;Buenaventura (Valle del Cauca);833
feb-14;FRUTAS;Curuba;Buenaventura (Valle del Cauca);1,967
feb-14;FRUTAS;Guayaba pera;Buenaventura (Valle del Cauca);1,433
feb-14;FRUTAS;Limón común valluno;Buenaventura (Valle del Cauca);1,533
feb-14;FRUTAS;Lulo;Buenaventura (Valle del Cauca);3,396
feb-14;FRUTAS;Mandarina Arrayana;Buenaventura (Valle del Cauca);1,900
feb-14;FRUTAS;Mango manzano;Buenaventura (Valle del Cauca);2,058
feb-14;FRUTAS;Manzana roja importada;Buenaventura (Valle del Cauca);3,684
feb-14;FRUTAS;Manzana verde importada;Buenaventura (Valle del Cauca);3,882
feb-14;FRUTAS;Maracuyá;Buenaventura (Valle del Cauca);2,163
feb-14;FRUTAS;Mora de Castilla;Buenaventura (Valle del Cauca);2,700
feb-14;FRUTAS;Naranja Valencia;Buenaventura (Valle del Cauca);787
feb-14;FRUTAS;Papaya Maradol;Buenaventura (Valle del Cauca);1,521
feb-14;FRUTAS;Pera importada;Buenaventura (Valle del Cauca);4,211
feb-14;FRUTAS;Piña manzana;Buenaventura (Valle del Cauca);600
feb-14;FRUTAS;Tomate de árbol;Buenaventura (Valle del Cauca);1,938
feb-14;GRANOS Y CEREALES;Arroz de primera;Buenaventura (Valle del Cauca);2,255
feb-14;GRANOS Y CEREALES;Arveja verde seca importada;Buenaventura (Valle del Cauca);1,750
feb-14;GRANOS Y CEREALES;Fríjol calima;Buenaventura (Valle del Cauca);2,800
feb-14;GRANOS Y CEREALES;Lenteja importada;Buenaventura (Valle del Cauca);1,543
feb-14;GRANOS Y CEREALES;Maíz amarillo cáscara;Buenaventura (Valle del Cauca);867
feb-14;LACTEOS Y HUEVOS;Huevo blanco A;Buenaventura (Valle del Cauca);223
feb-14;LACTEOS Y HUEVOS;Leche en polvo;Buenaventura (Valle del Cauca);16,662
feb-14;LACTEOS Y HUEVOS;Queso Caquetá;Buenaventura (Valle del Cauca);10,133
feb-14;LACTEOS Y HUEVOS;Queso cuajada;Buenaventura (Valle del Cauca);6,533
feb-14;LACTEOS Y HUEVOS;Queso doble crema;Buenaventura (Valle del Cauca);7,533
feb-19;PESCADOS;Corvina, filete congelado nacional;Buenaventura (Valle del Cauca); 30,750 
feb-14;PESCADOS;Pargo rojo platero;Buenaventura (Valle del Cauca);14,000
feb-14;PESCADOS;Pescado cabezas;Buenaventura (Valle del Cauca);2,167
feb-14;PESCADOS;Sierra entera congelada;Buenaventura (Valle del Cauca);7,000
feb-14;PROCESADOS;Aceite vegetal mezcla;Buenaventura (Valle del Cauca);4,207
feb-14;PROCESADOS;Azúcar sulfitada;Buenaventura (Valle del Cauca);1,465
feb-14;PROCESADOS;Café instantáneo;Buenaventura (Valle del Cauca);74,477
feb-14;PROCESADOS;Chocolate amargo;Buenaventura (Valle del Cauca);15,733
feb-14;PROCESADOS;Galletas saladas 3 tacos;Buenaventura (Valle del Cauca);7,753
feb-14;PROCESADOS;Harina de trigo;Buenaventura (Valle del Cauca);1,373
feb-14;PROCESADOS;Harina precocida de maíz;Buenaventura (Valle del Cauca);2,333
feb-14;PROCESADOS;Jugo instantáneo (sobre);Buenaventura (Valle del Cauca);28,511
feb-14;PROCESADOS;Lomitos de atún en lata;Buenaventura (Valle del Cauca);17,188
feb-14;PROCESADOS;Manteca;Buenaventura (Valle del Cauca);2,946
feb-14;PROCESADOS;Margarina;Buenaventura (Valle del Cauca);13,895
feb-14;PROCESADOS;Mayonesa doy pack;Buenaventura (Valle del Cauca);11,740
feb-14;PROCESADOS;Panela redonda morena;Buenaventura (Valle del Cauca);1,267
feb-14;PROCESADOS;Pastas alimenticias;Buenaventura (Valle del Cauca);4,433
feb-14;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca);517
feb-14;PROCESADOS;Salsa de tomate doy pack;Buenaventura (Valle del Cauca);8,889
feb-14;PROCESADOS;Sardinas en lata;Buenaventura (Valle del Cauca);4,266
feb-14;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Buenaventura (Valle del Cauca);1,303
feb-14;TUBERCULOS, RAICES Y PLATANOS;Papa Betina;Buenaventura (Valle del Cauca);489
feb-14;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Buenaventura (Valle del Cauca);570
feb-14;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Buenaventura (Valle del Cauca);963
feb-14;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Buenaventura (Valle del Cauca);520
feb-14;TUBERCULOS, RAICES Y PLATANOS;Papa única;Buenaventura (Valle del Cauca);478
feb-14;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Buenaventura (Valle del Cauca);1,067
feb-14;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Buenaventura (Valle del Cauca);1,133
feb-14;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;Buenaventura (Valle del Cauca);627
feb-14;VERDURAS Y HORTALIZAS;Ahuyama;Buenaventura (Valle del Cauca);704
feb-14;VERDURAS Y HORTALIZAS;Ajo importado;Buenaventura (Valle del Cauca);2,575
feb-14;VERDURAS Y HORTALIZAS;Arveja verde en vaina pastusa;Buenaventura (Valle del Cauca);1,850
feb-14;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca bogotana;Buenaventura (Valle del Cauca);926
feb-14;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca pastusa;Buenaventura (Valle del Cauca);834
feb-14;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca peruana;Buenaventura (Valle del Cauca);964
feb-14;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Buenaventura (Valle del Cauca);1,148
feb-14;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Buenaventura (Valle del Cauca);1,575
feb-14;VERDURAS Y HORTALIZAS;Chócolo mazorca;Buenaventura (Valle del Cauca);652
feb-14;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca);1,917
feb-14;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Buenaventura (Valle del Cauca);1,500
feb-14;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca);1,467
feb-14;VERDURAS Y HORTALIZAS;Lechuga Batavia;Buenaventura (Valle del Cauca);1,383
feb-14;VERDURAS Y HORTALIZAS;Pepino cohombro;Buenaventura (Valle del Cauca);946
feb-14;VERDURAS Y HORTALIZAS;Pimentón;Buenaventura (Valle del Cauca);1,298
feb-14;VERDURAS Y HORTALIZAS;Remolacha bogotana;Buenaventura (Valle del Cauca);1,230
feb-14;VERDURAS Y HORTALIZAS;Repollo blanco;Buenaventura (Valle del Cauca);397
feb-14;VERDURAS Y HORTALIZAS;Repollo morado;Buenaventura (Valle del Cauca);667
feb-14;VERDURAS Y HORTALIZAS;Tomate chonto regional;Buenaventura (Valle del Cauca);1,654
feb-14;VERDURAS Y HORTALIZAS;Zanahoria;Buenaventura (Valle del Cauca);611
feb-14;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Buenaventura (Valle del Cauca);672
mar-14;CARNES;Carne de cerdo, brazo sin hueso;Buenaventura (Valle del Cauca);11,000
mar-14;CARNES;Carne de cerdo, costilla;Buenaventura (Valle del Cauca);11,000
mar-14;CARNES;Carne de cerdo, espinazo;Buenaventura (Valle del Cauca);6,592
mar-14;CARNES;Carne de cerdo, lomo sin hueso;Buenaventura (Valle del Cauca);13,000
mar-14;CARNES;Carne de cerdo, pernil sin hueso;Buenaventura (Valle del Cauca);12,000
mar-14;CARNES;Carne de cerdo, tocino barriga;Buenaventura (Valle del Cauca);6,592
mar-14;CARNES;Carne de res, bola de brazo;Buenaventura (Valle del Cauca);12,000
